shipment_id,delivery_id,claim_id,ship_date,delivery_date,calculated_delay,stock_level,reorder_threshold,reorder_flag,claim_date,resolved_date,claim_age,reason,amount_claimed,claim_status
S00799,D00798,,2025-08-01,2025-08-07,6,,,False,,,,,,
S00800,D00799,,2025-04-25,2025-04-29,4,605.0,260.0,False,,,,,,
S00800,D00799,,2025-04-25,2025-04-29,4,131.0,247.0,True,,,,,,
S00800,D00799,,2025-04-25,2025-04-29,4,851.0,284.0,False,,,,,,
S00801,D00800,C00254,2025-07-16,2025-07-19,3,523.0,119.0,False,2025-04-28,2025-05-17,19.0,Damage,427.68,Approved
S00801,D00800,C00254,2025-07-16,2025-07-19,3,39.0,208.0,True,2025-04-28,2025-05-17,19.0,Damage,427.68,Approved
S00802,D00801,,2025-06-25,2025-06-29,4,885.0,135.0,False,,,,,,
S00802,D00801,,2025-06-25,2025-06-29,4,525.0,297.0,False,,,,,,
S00803,D00802,,2025-04-05,2025-04-13,8,512.0,228.0,False,,,,,,
S00804,D00803,C00252,2025-04-24,2025-05-02,8,723.0,147.0,False,2025-08-05,2025-08-19,14.0,Damage,575.16,Rejected
S00805,D00804,,2025-08-07,2025-08-15,8,,,False,,,,,,
S00806,D00805,C00281,2025-04-12,2025-04-21,9,,,False,2025-06-27,2025-06-29,2.0,Lost Package,948.67,Rejected
S00807,D00806,,2025-04-15,2025-04-18,3,,,False,,,,,,
S00808,D00807,,2025-07-18,2025-07-23,5,971.0,275.0,False,,,,,,
S00809,D00808,,2025-03-18,2025-03-23,5,,,False,,,,,,
S00810,D00809,,2025-04-30,2025-05-03,3,,,False,,,,,,
S00811,D00810,,2025-07-26,2025-08-01,6,15.0,142.0,True,,,,,,
S00811,D00810,,2025-07-26,2025-08-01,6,302.0,128.0,False,,,,,,
S00812,D00811,,2025-04-08,2025-04-16,8,795.0,204.0,False,,,,,,
S00812,D00811,,2025-04-08,2025-04-16,8,710.0,112.0,False,,,,,,
S00813,D00812,,2025-06-22,2025-06-26,4,888.0,225.0,False,,,,,,
S00814,D00813,,2025-05-28,2025-05-30,2,128.0,210.0,True,,,,,,
S00814,D00813,,2025-05-28,2025-05-30,2,217.0,220.0,True,,,,,,
S00815,D00814,,2025-05-12,2025-05-15,3,,,False,,,,,,
S00816,D00815,,2025-06-25,2025-06-29,4,409.0,283.0,False,,,,,,
S00817,D00816,,2025-06-11,2025-06-13,2,952.0,218.0,False,,,,,,
S00818,D00817,,2025-07-18,2025-07-27,9,895.0,240.0,False,,,,,,
S00819,D00818,C00170,2025-06-04,2025-06-13,9,,,False,2025-08-06,2025-08-12,6.0,Incorrect Delivery,888.3,Pending
S00820,D00819,,2025-03-18,2025-03-24,6,,,False,,,,,,
S00821,D00820,,2025-05-09,2025-05-13,4,454.0,200.0,False,,,,,,
S00822,D00821,,2025-06-05,2025-06-14,9,141.0,129.0,False,,,,,,
S00822,D00821,,2025-06-05,2025-06-14,9,418.0,190.0,False,,,,,,
S00823,D00822,,2025-07-07,2025-07-17,10,,,False,,,,,,
S00824,D00823,,2025-08-09,2025-08-15,6,735.0,123.0,False,,,,,,
S00825,D00824,C00032,2025-06-23,2025-06-28,5,686.0,101.0,False,2025-05-16,2025-06-05,20.0,Delay,744.11,Rejected
S00826,D00825,,2025-06-18,2025-06-22,4,770.0,237.0,False,,,,,,
S00827,D00826,,2025-07-06,2025-07-15,9,,,False,,,,,,
S00828,D00827,,2025-07-28,2025-08-05,8,471.0,100.0,False,,,,,,
S00829,D00828,,2025-03-13,2025-03-18,5,,,False,,,,,,
S00830,D00829,,2025-06-05,2025-06-12,7,,,False,,,,,,
S00831,D00830,C00295,2025-08-01,2025-08-04,3,277.0,241.0,False,2025-06-21,2025-06-24,3.0,Damage,291.9,Rejected
S00831,D00830,C00295,2025-08-01,2025-08-04,3,346.0,163.0,False,2025-06-21,2025-06-24,3.0,Damage,291.9,Rejected
S00832,D00831,,2025-04-11,2025-04-16,5,,,False,,,,,,
S00833,D00832,,2025-04-07,2025-04-12,5,849.0,266.0,False,,,,,,
S00834,D00833,C00085,2025-06-21,2025-06-23,2,383.0,117.0,False,2025-08-15,2025-08-25,10.0,Incorrect Delivery,444.0,Rejected
S00835,D00834,C00101,2025-08-04,2025-08-07,3,166.0,219.0,True,2025-05-22,2025-05-31,9.0,Damage,973.46,Approved
S00835,D00834,C00101,2025-08-04,2025-08-07,3,463.0,211.0,False,2025-05-22,2025-05-31,9.0,Damage,973.46,Approved
S00835,D00834,C00101,2025-08-04,2025-08-07,3,103.0,284.0,True,2025-05-22,2025-05-31,9.0,Damage,973.46,Approved
S00836,D00835,C00228,2025-07-13,2025-07-21,8,687.0,111.0,False,2025-04-16,2025-04-22,6.0,Damage,113.41,Pending
S00837,D00836,C00241,2025-06-08,2025-06-15,7,775.0,103.0,False,2025-04-24,2025-05-13,19.0,Lost Package,949.11,Rejected
S00837,D00836,C00241,2025-06-08,2025-06-15,7,325.0,295.0,False,2025-04-24,2025-05-13,19.0,Lost Package,949.11,Rejected
S00838,D00837,,2025-05-24,2025-06-01,8,410.0,292.0,False,,,,,,
S00839,D00838,,2025-05-08,2025-05-10,2,385.0,156.0,False,,,,,,
S00839,D00838,,2025-05-08,2025-05-10,2,739.0,193.0,False,,,,,,
S00839,D00838,,2025-05-08,2025-05-10,2,530.0,142.0,False,,,,,,
S00840,D00839,C00094,2025-04-23,2025-04-29,6,,,False,2025-06-25,2025-06-27,2.0,Delay,195.12,Approved
S00840,D00839,C00211,2025-04-23,2025-04-29,6,,,False,2025-04-13,2025-05-03,20.0,Lost Package,719.59,Approved
S00841,D00840,C00133,2025-05-08,2025-05-11,3,795.0,255.0,False,2025-07-17,2025-07-25,8.0,Delay,743.26,Pending
S00841,D00840,C00286,2025-05-08,2025-05-11,3,795.0,255.0,False,2025-08-24,2025-09-08,15.0,Delay,279.65,Pending
S00842,D00841,C00082,2025-05-31,2025-06-04,4,,,False,2025-06-16,2025-07-06,20.0,Incorrect Delivery,936.33,Approved
S00843,D00842,,2025-07-14,2025-07-24,10,531.0,166.0,False,,,,,,
S00844,D00843,C00034,2025-05-03,2025-05-10,7,,,False,2025-08-16,2025-08-31,15.0,Damage,798.73,Pending
S00845,D00844,,2025-07-05,2025-07-07,2,,,False,,,,,,
S00846,D00845,,2025-06-03,2025-06-06,3,,,False,,,,,,
S00847,D00846,,2025-07-23,2025-07-26,3,1000.0,290.0,False,,,,,,
S00848,D00847,C00045,2025-03-14,2025-03-24,10,885.0,135.0,False,2025-08-18,2025-08-28,10.0,Damage,299.65,Rejected
S00848,D00847,C00045,2025-03-14,2025-03-24,10,525.0,297.0,False,2025-08-18,2025-08-28,10.0,Damage,299.65,Rejected
S00849,D00848,,2025-04-08,2025-04-12,4,,,False,,,,,,
S00850,D00849,,2025-05-19,2025-05-26,7,556.0,223.0,False,,,,,,
S00850,D00849,,2025-05-19,2025-05-26,7,914.0,283.0,False,,,,,,
S00850,D00849,,2025-05-19,2025-05-26,7,767.0,181.0,False,,,,,,
S00851,D00850,C00072,2025-05-31,2025-06-06,6,,,False,2025-04-17,2025-04-18,1.0,Delay,729.53,Approved
S00852,D00851,,2025-06-21,2025-06-25,4,,,False,,,,,,
S00853,D00852,C00239,2025-08-06,2025-08-12,6,,,False,2025-04-26,2025-04-27,1.0,Damage,131.38,Pending
S00854,D00853,,2025-05-12,2025-05-21,9,422.0,268.0,False,,,,,,
S00854,D00853,,2025-05-12,2025-05-21,9,900.0,128.0,False,,,,,,
S00855,D00854,,2025-05-02,2025-05-09,7,212.0,291.0,True,,,,,,
S00855,D00854,,2025-05-02,2025-05-09,7,13.0,125.0,True,,,,,,
S00855,D00854,,2025-05-02,2025-05-09,7,422.0,187.0,False,,,,,,
S00856,D00855,,2025-05-18,2025-05-24,6,93.0,194.0,True,,,,,,
S00857,D00856,,2025-05-04,2025-05-09,5,209.0,232.0,True,,,,,,
S00858,D00857,,2025-05-16,2025-05-22,6,524.0,285.0,False,,,,,,
S00859,D00858,C00070,2025-06-16,2025-06-21,5,328.0,260.0,False,2025-08-25,2025-08-30,5.0,Incorrect Delivery,900.67,Approved
S00860,D00859,C00031,2025-06-27,2025-07-06,9,362.0,209.0,False,2025-06-10,2025-06-11,1.0,Damage,829.42,Rejected
S00860,D00859,C00219,2025-06-27,2025-07-06,9,362.0,209.0,False,2025-05-10,2025-05-23,13.0,Incorrect Delivery,712.92,Approved
S00861,D00860,,2025-04-02,2025-04-05,3,898.0,285.0,False,,,,,,
S00861,D00860,,2025-04-02,2025-04-05,3,354.0,275.0,False,,,,,,
S00862,D00861,C00095,2025-05-10,2025-05-18,8,210.0,297.0,True,2025-08-04,2025-08-05,1.0,Delay,694.68,Rejected
S00863,D00862,C00208,2025-07-05,2025-07-12,7,,,False,2025-05-28,2025-06-06,9.0,Incorrect Delivery,410.81,Pending
S00864,D00863,,2025-03-16,2025-03-19,3,,,False,,,,,,
S00865,D00864,,2025-07-22,2025-07-31,9,892.0,258.0,False,,,,,,
S00865,D00864,,2025-07-22,2025-07-31,9,297.0,233.0,False,,,,,,
S00865,D00864,,2025-07-22,2025-07-31,9,534.0,173.0,False,,,,,,
S00865,D00864,,2025-07-22,2025-07-31,9,622.0,174.0,False,,,,,,
S00865,D00864,,2025-07-22,2025-07-31,9,492.0,141.0,False,,,,,,
S00866,D00865,C00141,2025-04-05,2025-04-07,2,,,False,2025-05-30,2025-06-15,16.0,Damage,523.04,Rejected
S00867,D00866,,2025-03-26,2025-04-03,8,,,False,,,,,,
S00868,D00867,,2025-03-19,2025-03-27,8,849.0,266.0,False,,,,,,
S00869,D00868,C00205,2025-07-17,2025-07-21,4,,,False,2025-05-21,2025-05-23,2.0,Delay,892.99,Pending
S00870,D00869,,2025-03-19,2025-03-28,9,,,False,,,,,,
S00871,D00870,,2025-08-09,2025-08-13,4,,,False,,,,,,
S00872,D00871,,2025-04-15,2025-04-22,7,996.0,207.0,False,,,,,,
S00873,D00872,,2025-08-02,2025-08-10,8,543.0,268.0,False,,,,,,
S00873,D00872,,2025-08-02,2025-08-10,8,888.0,280.0,False,,,,,,
S00874,D00873,,2025-05-18,2025-05-26,8,512.0,228.0,False,,,,,,
S00875,D00874,,2025-07-30,2025-08-09,10,114.0,191.0,True,,,,,,
S00875,D00874,,2025-07-30,2025-08-09,10,821.0,153.0,False,,,,,,
S00876,D00875,,2025-03-30,2025-04-03,4,,,False,,,,,,
S00877,D00876,,2025-05-04,2025-05-06,2,,,False,,,,,,
S00878,D00877,,2025-07-29,2025-08-05,7,523.0,119.0,False,,,,,,
S00878,D00877,,2025-07-29,2025-08-05,7,39.0,208.0,True,,,,,,
S00879,D00878,C00206,2025-05-21,2025-05-23,2,849.0,261.0,False,2025-07-26,2025-08-08,13.0,Damage,563.23,Rejected
S00879,D00878,C00206,2025-05-21,2025-05-23,2,572.0,266.0,False,2025-07-26,2025-08-08,13.0,Damage,563.23,Rejected
S00880,D00879,,2025-03-31,2025-04-03,3,672.0,285.0,False,,,,,,
S00880,D00879,,2025-03-31,2025-04-03,3,957.0,237.0,False,,,,,,
S00881,D00880,,2025-05-23,2025-05-31,8,450.0,266.0,False,,,,,,
S00881,D00880,,2025-05-23,2025-05-31,8,313.0,167.0,False,,,,,,
S00882,D00881,,2025-05-29,2025-06-06,8,775.0,107.0,False,,,,,,
S00883,D00882,,2025-06-09,2025-06-11,2,370.0,187.0,False,,,,,,
S00883,D00882,,2025-06-09,2025-06-11,2,577.0,192.0,False,,,,,,
S00884,D00883,,2025-07-25,2025-08-04,10,,,False,,,,,,
S00885,D00884,,2025-03-26,2025-04-03,8,,,False,,,,,,
S00886,D00885,,2025-05-05,2025-05-13,8,403.0,293.0,False,,,,,,
S00887,D00886,,2025-07-22,2025-07-31,9,544.0,294.0,False,,,,,,
S00888,D00887,C00144,2025-05-06,2025-05-10,4,338.0,105.0,False,2025-06-28,2025-07-03,5.0,Incorrect Delivery,515.55,Rejected
S00888,D00887,C00144,2025-05-06,2025-05-10,4,20.0,284.0,True,2025-06-28,2025-07-03,5.0,Incorrect Delivery,515.55,Rejected
S00888,D00887,C00188,2025-05-06,2025-05-10,4,338.0,105.0,False,2025-08-15,2025-08-21,6.0,Damage,515.08,Approved
S00888,D00887,C00188,2025-05-06,2025-05-10,4,20.0,284.0,True,2025-08-15,2025-08-21,6.0,Damage,515.08,Approved
S00889,D00888,,2025-06-11,2025-06-17,6,128.0,210.0,True,,,,,,
S00889,D00888,,2025-06-11,2025-06-17,6,217.0,220.0,True,,,,,,
S00890,D00889,,2025-07-19,2025-07-22,3,435.0,279.0,False,,,,,,
S00891,D00890,,2025-04-03,2025-04-11,8,,,False,,,,,,
S00892,D00891,,2025-07-03,2025-07-13,10,868.0,233.0,False,,,,,,
S00893,D00892,C00009,2025-03-23,2025-03-25,2,141.0,255.0,True,2025-08-29,2025-09-17,19.0,Damage,120.56,Pending
S00893,D00892,C00009,2025-03-23,2025-03-25,2,733.0,124.0,False,2025-08-29,2025-09-17,19.0,Damage,120.56,Pending
S00893,D00892,C00300,2025-03-23,2025-03-25,2,141.0,255.0,True,2025-07-06,2025-07-19,13.0,Delay,478.61,Pending
S00893,D00892,C00300,2025-03-23,2025-03-25,2,733.0,124.0,False,2025-07-06,2025-07-19,13.0,Delay,478.61,Pending
S00894,D00893,,2025-04-18,2025-04-23,5,,,False,,,,,,
S00895,D00894,,2025-07-29,2025-08-03,5,,,False,,,,,,
S00896,D00895,C00182,2025-07-04,2025-07-12,8,,,False,2025-06-13,2025-06-25,12.0,Damage,255.6,Rejected
S00896,D00895,C00215,2025-07-04,2025-07-12,8,,,False,2025-07-16,2025-08-04,19.0,Incorrect Delivery,823.51,Rejected
S00897,D00896,,2025-05-19,2025-05-21,2,659.0,178.0,False,,,,,,
S00898,D00897,,2025-06-13,2025-06-19,6,967.0,283.0,False,,,,,,
S00899,D00898,C00289,2025-03-31,2025-04-08,8,,,False,2025-05-27,2025-06-06,10.0,Lost Package,605.6,Approved
S00900,D00899,,2025-07-11,2025-07-21,10,410.0,292.0,False,,,,,,
S00901,D00900,,2025-03-21,2025-03-29,8,983.0,225.0,False,,,,,,
S00901,D00900,,2025-03-21,2025-03-29,8,531.0,226.0,False,,,,,,
S00902,D00901,,2025-05-24,2025-06-01,8,,,False,,,,,,
S00903,D00902,C00258,2025-08-05,2025-08-09,4,,,False,2025-05-17,2025-06-03,17.0,Lost Package,509.1,Rejected
S00904,D00903,,2025-06-09,2025-06-14,5,,,False,,,,,,
S00905,D00904,C00092,2025-06-14,2025-06-17,3,,,False,2025-07-14,2025-07-19,5.0,Incorrect Delivery,863.31,Rejected
S00906,D00905,,2025-06-25,2025-07-05,10,,,False,,,,,,
S00907,D00906,,2025-04-03,2025-04-05,2,988.0,129.0,False,,,,,,
S00908,D00907,,2025-06-04,2025-06-08,4,,,False,,,,,,
S00909,D00908,C00277,2025-06-27,2025-07-05,8,,,False,2025-06-05,2025-06-21,16.0,Lost Package,104.55,Pending
S00910,D00909,,2025-06-14,2025-06-21,7,264.0,296.0,True,,,,,,
S00910,D00909,,2025-06-14,2025-06-21,7,519.0,101.0,False,,,,,,
S00911,D00910,C00229,2025-06-13,2025-06-19,6,498.0,255.0,False,2025-06-01,2025-06-18,17.0,Damage,114.65,Rejected
S00912,D00911,,2025-07-22,2025-07-28,6,,,False,,,,,,
S00913,D00912,,2025-06-17,2025-06-19,2,22.0,147.0,True,,,,,,
S00913,D00912,,2025-06-17,2025-06-19,2,853.0,171.0,False,,,,,,
S00913,D00912,,2025-06-17,2025-06-19,2,505.0,210.0,False,,,,,,
S00914,D00913,,2025-05-23,2025-06-01,9,,,False,,,,,,
S00915,D00914,,2025-05-12,2025-05-18,6,103.0,106.0,True,,,,,,
S00916,D00915,,2025-05-21,2025-05-26,5,182.0,183.0,True,,,,,,
S00917,D00916,,2025-03-16,2025-03-24,8,58.0,132.0,True,,,,,,
S00917,D00916,,2025-03-16,2025-03-24,8,257.0,281.0,True,,,,,,
S00918,D00917,C00132,2025-05-17,2025-05-22,5,362.0,116.0,False,2025-06-01,2025-06-07,6.0,Delay,421.97,Rejected
S00919,D00918,C00142,2025-07-17,2025-07-26,9,102.0,274.0,True,2025-08-19,2025-08-28,9.0,Damage,795.16,Pending
S00920,D00919,C00235,2025-05-10,2025-05-12,2,294.0,170.0,False,2025-06-26,2025-07-04,8.0,Lost Package,935.7,Rejected
S00920,D00919,C00235,2025-05-10,2025-05-12,2,657.0,205.0,False,2025-06-26,2025-07-04,8.0,Lost Package,935.7,Rejected
S00921,D00920,,2025-04-02,2025-04-12,10,257.0,293.0,True,,,,,,
S00921,D00920,,2025-04-02,2025-04-12,10,326.0,230.0,False,,,,,,
S00922,D00921,,2025-05-13,2025-05-16,3,836.0,299.0,False,,,,,,
S00922,D00921,,2025-05-13,2025-05-16,3,525.0,171.0,False,,,,,,
S00923,D00922,,2025-06-29,2025-07-09,10,382.0,104.0,False,,,,,,
S00924,D00923,,2025-07-03,2025-07-06,3,,,False,,,,,,
S00925,D00924,C00243,2025-05-12,2025-05-15,3,76.0,183.0,True,2025-08-28,2025-09-10,13.0,Damage,492.32,Rejected
S00926,D00925,,2025-05-15,2025-05-21,6,,,False,,,,,,
S00927,D00926,C00114,2025-04-12,2025-04-22,10,495.0,254.0,False,2025-07-09,2025-07-13,4.0,Damage,811.1,Approved
S00928,D00927,,2025-04-19,2025-04-27,8,,,False,,,,,,
S00929,D00928,,2025-06-23,2025-06-27,4,,,False,,,,,,
S00930,D00929,,2025-05-07,2025-05-15,8,76.0,162.0,True,,,,,,
S00930,D00929,,2025-05-07,2025-05-15,8,779.0,130.0,False,,,,,,
S00931,D00930,,2025-07-28,2025-08-03,6,548.0,152.0,False,,,,,,
S00931,D00930,,2025-07-28,2025-08-03,6,897.0,281.0,False,,,,,,
S00932,D00931,C00137,2025-06-28,2025-07-06,8,156.0,136.0,False,2025-04-21,2025-05-01,10.0,Delay,424.28,Approved
S00932,D00931,C00231,2025-06-28,2025-07-06,8,156.0,136.0,False,2025-05-04,2025-05-24,20.0,Damage,557.13,Rejected
S00933,D00932,,2025-03-25,2025-04-01,7,,,False,,,,,,
S00934,D00933,,2025-06-03,2025-06-08,5,,,False,,,,,,
S00935,D00934,,2025-04-28,2025-05-07,9,,,False,,,,,,
S00936,D00935,,2025-04-15,2025-04-23,8,110.0,189.0,True,,,,,,
S00937,D00936,,2025-07-01,2025-07-08,7,,,False,,,,,,
S00938,D00937,,2025-05-02,2025-05-10,8,261.0,187.0,False,,,,,,
S00938,D00937,,2025-05-02,2025-05-10,8,98.0,179.0,True,,,,,,
S00939,D00938,C00245,2025-06-20,2025-06-27,7,370.0,187.0,False,2025-09-05,2025-09-08,3.0,Lost Package,369.18,Pending
S00939,D00938,C00245,2025-06-20,2025-06-27,7,577.0,192.0,False,2025-09-05,2025-09-08,3.0,Lost Package,369.18,Pending
S00940,D00939,,2025-04-26,2025-04-28,2,953.0,191.0,False,,,,,,
S00940,D00939,,2025-04-26,2025-04-28,2,602.0,297.0,False,,,,,,
S00941,D00940,,2025-05-08,2025-05-13,5,362.0,209.0,False,,,,,,
S00942,D00941,,2025-07-12,2025-07-22,10,,,False,,,,,,
S00943,D00942,,2025-05-05,2025-05-15,10,314.0,228.0,False,,,,,,
S00943,D00942,,2025-05-05,2025-05-15,10,632.0,228.0,False,,,,,,
S00944,D00943,,2025-04-25,2025-04-28,3,749.0,204.0,False,,,,,,
S00945,D00944,,2025-04-17,2025-04-24,7,636.0,227.0,False,,,,,,
S00945,D00944,,2025-04-17,2025-04-24,7,479.0,162.0,False,,,,,,
S00946,D00945,,2025-06-09,2025-06-18,9,229.0,152.0,False,,,,,,
S00946,D00945,,2025-06-09,2025-06-18,9,282.0,255.0,False,,,,,,
S00946,D00945,,2025-06-09,2025-06-18,9,799.0,268.0,False,,,,,,
S00947,D00946,,2025-05-31,2025-06-09,9,,,False,,,,,,
S00948,D00947,C00274,2025-03-16,2025-03-21,5,800.0,150.0,False,2025-07-30,2025-08-14,15.0,Lost Package,469.01,Pending
S00948,D00947,C00294,2025-03-16,2025-03-21,5,800.0,150.0,False,2025-06-25,2025-07-05,10.0,Delay,979.66,Pending
S00949,D00948,,2025-07-16,2025-07-18,2,,,False,,,,,,
S00950,D00949,,2025-07-29,2025-07-31,2,134.0,196.0,True,,,,,,
S00950,D00949,,2025-07-29,2025-07-31,2,450.0,134.0,False,,,,,,
S00951,D00950,,2025-03-27,2025-03-30,3,955.0,190.0,False,,,,,,
S00952,D00951,,2025-05-29,2025-06-04,6,476.0,215.0,False,,,,,,
S00953,D00952,,2025-05-27,2025-05-30,3,,,False,,,,,,
S00954,D00953,,2025-07-31,2025-08-08,8,267.0,152.0,False,,,,,,
S00955,D00954,C00105,2025-08-08,2025-08-11,3,,,False,2025-06-04,2025-06-05,1.0,Damage,585.19,Pending
S00956,D00955,,2025-04-26,2025-04-28,2,36.0,105.0,True,,,,,,
S00957,D00956,C00261,2025-07-02,2025-07-10,8,454.0,282.0,False,2025-09-09,2025-09-21,12.0,Delay,946.67,Approved
S00957,D00956,C00261,2025-07-02,2025-07-10,8,65.0,256.0,True,2025-09-09,2025-09-21,12.0,Delay,946.67,Approved
S00958,D00957,,2025-06-01,2025-06-11,10,994.0,256.0,False,,,,,,
S00959,D00958,,2025-04-21,2025-04-23,2,483.0,134.0,False,,,,,,
S00959,D00958,,2025-04-21,2025-04-23,2,641.0,219.0,False,,,,,,
S00960,D00959,,2025-07-03,2025-07-09,6,91.0,124.0,True,,,,,,
S00961,D00960,,2025-05-11,2025-05-17,6,128.0,210.0,True,,,,,,
S00961,D00960,,2025-05-11,2025-05-17,6,217.0,220.0,True,,,,,,
S00962,D00961,,2025-05-03,2025-05-12,9,95.0,144.0,True,,,,,,
S00963,D00962,,2025-05-21,2025-05-29,8,22.0,147.0,True,,,,,,
S00963,D00962,,2025-05-21,2025-05-29,8,853.0,171.0,False,,,,,,
S00963,D00962,,2025-05-21,2025-05-29,8,505.0,210.0,False,,,,,,
S00964,D00963,,2025-08-01,2025-08-11,10,729.0,175.0,False,,,,,,
S00965,D00964,C00038,2025-04-29,2025-05-05,6,778.0,159.0,False,2025-08-09,2025-08-10,1.0,Damage,899.29,Pending
S00965,D00964,C00038,2025-04-29,2025-05-05,6,139.0,284.0,True,2025-08-09,2025-08-10,1.0,Damage,899.29,Pending
S00966,D00965,C00112,2025-07-22,2025-07-28,6,,,False,2025-05-02,2025-05-11,9.0,Incorrect Delivery,698.13,Pending
S00967,D00966,,2025-05-25,2025-06-04,10,283.0,214.0,False,,,,,,
S00968,D00967,,2025-05-08,2025-05-11,3,606.0,139.0,False,,,,,,
S00968,D00967,,2025-05-08,2025-05-11,3,181.0,195.0,True,,,,,,
S00969,D00968,,2025-04-20,2025-04-25,5,,,False,,,,,,
S00970,D00969,C00103,2025-08-06,2025-08-13,7,34.0,135.0,True,2025-09-03,2025-09-11,8.0,Lost Package,569.75,Rejected
S00971,D00970,,2025-03-26,2025-04-02,7,120.0,161.0,True,,,,,,
S00972,D00971,,2025-05-14,2025-05-24,10,535.0,141.0,False,,,,,,
S00973,D00972,,2025-04-11,2025-04-19,8,932.0,204.0,False,,,,,,
S00973,D00972,,2025-04-11,2025-04-19,8,315.0,208.0,False,,,,,,
S00973,D00972,,2025-04-11,2025-04-19,8,769.0,124.0,False,,,,,,
S00974,D00973,,2025-05-31,2025-06-05,5,115.0,221.0,True,,,,,,
S00975,D00974,,2025-08-05,2025-08-08,3,98.0,152.0,True,,,,,,
S00976,D00975,,2025-07-13,2025-07-18,5,510.0,108.0,False,,,,,,
S00976,D00975,,2025-07-13,2025-07-18,5,400.0,220.0,False,,,,,,
S00977,D00976,,2025-07-11,2025-07-20,9,,,False,,,,,,
S00978,D00977,,2025-04-01,2025-04-04,3,,,False,,,,,,
S00979,D00978,,2025-08-07,2025-08-11,4,,,False,,,,,,
S00980,D00979,,2025-05-29,2025-05-31,2,155.0,218.0,True,,,,,,
S00980,D00979,,2025-05-29,2025-05-31,2,598.0,246.0,False,,,,,,
S00981,D00980,,2025-04-30,2025-05-08,8,,,False,,,,,,
S00982,D00981,,2025-05-13,2025-05-21,8,302.0,166.0,False,,,,,,
S00982,D00981,,2025-05-13,2025-05-21,8,483.0,282.0,False,,,,,,
S00983,D00982,,2025-05-21,2025-05-30,9,918.0,234.0,False,,,,,,
S00983,D00982,,2025-05-21,2025-05-30,9,253.0,162.0,False,,,,,,
S00983,D00982,,2025-05-21,2025-05-30,9,529.0,247.0,False,,,,,,
S00983,D00982,,2025-05-21,2025-05-30,9,891.0,270.0,False,,,,,,
S00983,D00982,,2025-05-21,2025-05-30,9,38.0,202.0,True,,,,,,
S00984,D00983,,2025-06-29,2025-07-04,5,,,False,,,,,,
S00985,D00984,,2025-06-27,2025-07-03,6,,,False,,,,,,
S00986,D00985,,2025-04-18,2025-04-23,5,,,False,,,,,,
S00987,D00986,,2025-03-20,2025-03-28,8,,,False,,,,,,
S00988,D00987,C00168,2025-04-08,2025-04-17,9,945.0,287.0,False,2025-05-01,2025-05-21,20.0,Delay,273.06,Rejected
S00989,D00988,,2025-04-02,2025-04-08,6,537.0,199.0,False,,,,,,
S00989,D00988,,2025-04-02,2025-04-08,6,179.0,174.0,False,,,,,,
S00989,D00988,,2025-04-02,2025-04-08,6,488.0,255.0,False,,,,,,
S00990,D00989,,2025-07-19,2025-07-22,3,,,False,,,,,,
S00991,D00990,,2025-04-17,2025-04-26,9,,,False,,,,,,
S00992,D00991,,2025-05-24,2025-05-28,4,553.0,191.0,False,,,,,,
S00992,D00991,,2025-05-24,2025-05-28,4,649.0,221.0,False,,,,,,
S00993,D00992,C00062,2025-07-05,2025-07-12,7,15.0,142.0,True,2025-05-21,2025-06-02,12.0,Damage,831.7,Approved
S00993,D00992,C00062,2025-07-05,2025-07-12,7,302.0,128.0,False,2025-05-21,2025-06-02,12.0,Damage,831.7,Approved
S00994,D00993,C00063,2025-07-20,2025-07-28,8,96.0,115.0,True,2025-04-10,2025-04-23,13.0,Lost Package,542.83,Pending
S00994,D00993,C00063,2025-07-20,2025-07-28,8,806.0,215.0,False,2025-04-10,2025-04-23,13.0,Lost Package,542.83,Pending
S00995,D00994,,2025-04-08,2025-04-11,3,,,False,,,,,,
S00996,D00995,,2025-07-08,2025-07-15,7,955.0,190.0,False,,,,,,
S00997,D00996,,2025-07-02,2025-07-11,9,,,False,,,,,,
S00998,D00997,C00059,2025-04-05,2025-04-11,6,725.0,251.0,False,2025-07-19,2025-07-22,3.0,Lost Package,733.87,Approved
S00999,D00998,,2025-07-22,2025-07-25,3,232.0,217.0,False,,,,,,
S01000,D00999,C00099,2025-06-01,2025-06-10,9,685.0,289.0,False,2025-06-06,2025-06-24,18.0,Incorrect Delivery,966.27,Rejected
